# forge res_12000.h5 axis (j=0) values; Pt/P for matching with CEA
x_m,x_over_rt,Pt_over_P,P,T,rho,u,a,M,h0
0.101057604,0.49126008,2.373225216846227,479937.59375,945.2088012695312,1.7799192667007446,719.6129760742188,596.57421875,1.2062421630992057,967419.9139052893
0.10838078,0.5268594,2.446202570512722,465619.65625,938.2922973632812,1.7395480871200562,730.8323364257812,594.5148315429688,1.2292920170368535,967421.176057351
0.11578288,0.5628424,2.5233409732336716,451385.6875,931.2449340820312,1.6991322040557861,742.073974609375,592.4085083007812,1.252638954727174,967422.2574184292
0.123270504,0.5992412,2.604910579483256,437251.09375,924.068359375,1.6587084531784058,753.3336791992188,590.2551879882812,1.2762847231665082,967423.3079810598
0.13085078,0.6360903,2.6912126605134317,423229.28125,916.7628784179688,1.618310809135437,764.6094970703125,588.054443359375,1.3002358977211914,967424.4263908732
0.13853104,0.67342556,2.782578317463878,409332.59375,909.3289794921875,1.5779693126678467,775.8992309570312,585.8057861328125,1.3244990905247243,967425.7170242788
0.14631945,0.7112864,2.87937990948376,395571.28125,901.7653198242188,1.5377100706100464,787.2024536132812,583.5081787109375,1.349085552412199,967426.8639339955
0.1542242,0.74971294,2.9820232628577252,381955.4375,894.0715942382812,1.4975577592849731,798.5187377929688,581.1610107421875,1.374006037970783,967428.08650782
0.16225417,0.78874815,3.0909740978270235,368492.25,886.2454223632812,1.4575303792953491,809.8499755859375,578.7628173828125,1.3992778237691736,967429.363758236
0.17041896,0.8284387,3.20676715147083,355186.375,878.2825927734375,1.4176377058029175,821.2003173828125,576.3116455078125,1.4249240385542066,967430.7525019116
0.17872825,0.86883175,3.3300204892009138,342039.9375,870.1774291992188,1.3778828382492065,832.5756225585938,573.8048706054688,1.4509734322751124,967432.2177448513
0.18719313,0.9099811,3.461455691790648,329052.3125,861.9219360351562,1.338258981704712,843.9849853515625,571.2393188476562,1.4774630483316655,967433.8675842877
0.19582471,0.95194083,3.6019123893709986,316220.90625,853.5059814453125,1.2987549304962158,855.4390258789062,568.6109008789062,1.504436556802987,967435.3311366781
